Time,Latitude,Longitude, Image Name
17/04/2022 23:37:42,28.365778072791453,-130.89224940029433,img_249.jpg
17/04/2022 23:38:07,27.188914930856484,-129.69972124021993,img_250.jpg
17/04/2022 23:38:33,25.99900946472116,-128.53320596062352,img_251.jpg
17/04/2022 23:38:58,24.799968633550797,-127.39403653527324,img_252.jpg
17/04/2022 23:39:24,23.57620306809208,-126.26556762839103,img_253.jpg
17/04/2022 23:39:49,22.35692370740956,-125.17249620647124,img_254.jpg
17/04/2022 23:40:15,21.125527534743988,-124.09737322196524,img_255.jpg
17/04/2022 23:40:40,19.88891334486587,-123.0441929679946,img_256.jpg
17/04/2022 23:41:05,18.64162869662081,-122.00635677212473,img_257.jpg
17/04/2022 23:41:31,17.38767426192046,-120.98539677224842,img_258.jpg
17/04/2022 23:41:56,16.12821268433746,-119.9804248657638,img_259.jpg
17/04/2022 23:42:22,14.85780241392603,-118.98545445375663,img_260.jpg
17/04/2022 23:42:48,13.544604651617938,-117.9747104463459,img_261.jpg
17/04/2022 23:43:14,12.26268478460271,-117.00354694602456,img_262.jpg
17/04/2022 23:43:39,10.976649637887082,-116.04289242036369,img_263.jpg
17/04/2022 23:44:05,9.688767642493254,-115.09287081283468,img_264.jpg
17/04/2022 23:44:31,8.391838520280071,-114.14671612314612,img_265.jpg
17/04/2022 23:44:56,7.095090671150115,-113.20972298230454,img_266.jpg
17/04/2022 23:45:22,5.793312612968633,-112.27667617813611,img_267.jpg
17/04/2022 23:45:47,4.4941310667638685,-111.35161333480242,img_268.jpg
17/04/2022 23:46:13,3.1916697620775087,-110.42893851546148,img_269.jpg
17/04/2022 23:46:38,1.8909280408525995,-109.51081660087775,img_270.jpg
17/04/2022 23:47:04,0.571882536723472,-108.5817790769679,img_271.jpg
17/04/2022 23:47:30,-0.7259925542133334,-107.66826093217439,img_272.jpg
17/04/2022 23:47:55,-2.0226702033460695,-106.75484523577082,img_273.jpg
17/04/2022 23:48:21,-3.3193841899177867,-105.83932431903564,img_274.jpg
17/04/2022 23:48:46,-4.613743910925709,-104.92204389049715,img_275.jpg
17/04/2022 23:49:12,-5.906520911715374,-104.00110868301266,img_276.jpg
17/04/2022 23:49:37,-7.198971664349105,-103.0742427829586,img_277.jpg
17/04/2022 23:50:03,-8.49093990001772,-102.14013507988558,img_278.jpg
17/04/2022 23:50:28,-9.783301659762401,-101.19667455996291,img_279.jpg
17/04/2022 23:50:55,-11.114079602973622,-100.21406681372697,img_280.jpg
17/04/2022 23:51:20,-12.403311019616082,-99.2497486930048,img_281.jpg
17/04/2022 23:51:46,-13.684546308786553,-98.27765097942898,img_282.jpg
17/04/2022 23:52:11,-14.958927085533883,-97.29540978020745,img_283.jpg
17/04/2022 23:52:37,-16.24338210571782,-96.28805708910711,img_284.jpg
17/04/2022 23:53:03,-17.503312028519378,-95.28108851367973,img_285.jpg
17/04/2022 23:53:28,-18.755739780071924,-94.25958964213697,img_286.jpg
17/04/2022 23:53:54,-20.023666912959452,-93.2023923295803,img_287.jpg
17/04/2022 23:54:20,-21.273758513659114,-92.13499836404125,img_288.jpg
17/04/2022 23:54:46,-22.50047167430675,-91.06090713060873,img_289.jpg
17/04/2022 23:55:11,-23.71849579323415,-89.96568850103415,img_290.jpg
17/04/2022 23:55:37,-24.967112450087487,-88.81027282463556,img_291.jpg
17/04/2022 23:56:04,-26.21583156092978,-87.6183177608943,img_292.jpg
17/04/2022 23:56:30,-27.436744984151346,-86.41406230677218,img_293.jpg
17/04/2022 23:56:57,-28.659827017620174,-85.16518563915089,img_294.jpg
17/04/2022 23:57:23,-29.854003542427833,-83.90054131093709,img_295.jpg
17/04/2022 23:57:49,-31.031420258588895,-82.60523608687447,img_296.jpg
17/04/2022 23:58:15,-32.19390321310799,-81.27418278194774,img_297.jpg
17/04/2022 23:58:41,-33.340854760669465,-79.90458343226466,img_298.jpg
17/04/2022 23:59:08,-34.485468411426,-78.47575667626553,img_299.jpg
17/04/2022 23:59:34,-35.59286253890296,-77.02765232853952,img_300.jpg
18/04/2022 00:00:01,-36.679580653041604,-75.53630041903692,img_301.jpg
18/04/2022 00:00:27,-37.757877704969616,-73.97928643716959,img_302.jpg
18/04/2022 00:00:53,-38.79768209915476,-72.39578600674686,img_303.jpg
18/04/2022 00:01:19,-39.80754234305626,-70.77062488530628,img_304.jpg
18/04/2022 00:01:46,-40.79433047962462,-69.08820009955339,img_305.jpg
18/04/2022 00:02:12,-41.74821254901322,-67.36054549003481,img_306.jpg
18/04/2022 00:02:38,-42.68706618203996,-65.54816843290574,img_307.jpg
18/04/2022 00:03:04,-43.5788425513938,-63.70747454392222,img_308.jpg
18/04/2022 00:03:31,-44.44711470245043,-61.78479330231449,img_309.jpg
18/04/2022 00:03:57,-45.2691060285116,-59.824595886511396,img_310.jpg
18/04/2022 00:04:23,-46.0485841305882,-57.81575635094513,img_311.jpg
18/04/2022 00:04:49,-46.78910770257347,-55.74405550125224,img_312.jpg
18/04/2022 00:05:15,-47.48630440369852,-53.61557639384278,img_313.jpg
18/04/2022 00:05:41,-48.14096653686977,-51.42114630554155,img_314.jpg
18/04/2022 00:06:07,-48.74815985570744,-49.17020080024679,img_315.jpg
18/04/2022 00:06:33,-49.30433983883982,-46.870936614509695,img_316.jpg
18/04/2022 00:07:00,-49.81000138133711,-44.5158104990533,img_317.jpg
18/04/2022 00:07:26,-50.26195971522238,-42.11329573240208,img_318.jpg
18/04/2022 00:07:52,-50.65819555161467,-39.66925427272969,img_319.jpg
18/04/2022 00:08:18,-51.00286627020206,-37.143140892875316,img_320.jpg
18/04/2022 00:08:44,-51.28313947228591,-34.62303071678172,img_321.jpg
18/04/2022 00:09:11,-51.507204732177435,-32.02819807336674,img_322.jpg
18/04/2022 00:09:37,-51.666579240526886,-29.44713017729343,img_323.jpg
18/04/2022 00:10:03,-51.764202390967974,-26.844544457818063,img_324.jpg
18/04/2022 00:10:30,-51.79915836045195,-24.212644700521054,img_325.jpg
18/04/2022 00:10:56,-51.770006012983316,-21.571407560011025,img_326.jpg
18/04/2022 00:11:22,-51.678804226229204,-18.982641258335086,img_327.jpg
18/04/2022 00:11:49,-51.52323880826339,-16.369192712060556,img_328.jpg
18/04/2022 00:12:15,-51.30474913074841,-13.775360302960308,img_329.jpg
18/04/2022 00:12:41,-51.02855250687121,-11.243684064143926,img_330.jpg
